method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
joint_linear,80,1.0857582125609235,0.5420474650365459,0.9326407419664337,True,True,True,0.006151854448240941,9.887451668939174e-07,40.84753826705316,40.439591885035604,0.9148869574233833,0.8728125569241337,0.01983664902100304,0.029734481125491097,0.7241761655793213,0.9911493708497032,1.6953604723189513,2.8689368418806054,ok
joint_linear,81,0.9613171368761786,0.16045270764419448,1.5677389537760111,True,True,True,0.004485490313686988,5.449500155886527e-07,19.82528513841156,19.68920586960928,0.4715907212255521,0.6840144452759225,0.015545782847180056,0.02330261457774611,0.5675295964192234,0.7767538192582037,1.328636995213137,2.248357023352567,ok
joint_linear,82,1.022897565302621,-0.14038285160693825,1.0741840434071825,True,True,True,0.00464832898872024,4.638015272995795e-08,28.28861896977396,28.106705121237734,0.6147236639675456,0.9332237967303262,0.02120963174387105,0.031792536839211676,0.7742996195256237,1.0597512279737225,1.8127039124868327,3.0675087232872564,ok
joint_linear,83,0.8658049225830193,0.2091373352507082,1.567490631752325,True,True,False,0.0037861279068060714,8.857457563397312e-08,82.9348169563153,82.78467564358928,0.5913676745208658,1.2411031153920506,0.028206888986182968,0.042281194131148184,1.029748355546732,1.4093731377049394,2.4107320033555397,4.07950873767109,ok
joint_linear,84,0.8433758434817964,-0.3500010939640157,0.9366623629975811,True,True,False,0.004140772608239547,5.736005312897551e-07,85.20450433744539,85.14165573155734,0.9185422577341612,1.6428057775958675,0.03733649494536063,0.05596617165879983,1.3630427053014313,1.865539055293328,3.191003563065515,5.399906293750504,ok
joint_linear,85,1.0097854729555493,0.543608076900578,0.8052780798541249,True,True,False,0.005376963061263728,6.809983828740011e-08,52.07869188619938,51.67819649733167,1.0435130377606727,1.031430343367846,0.02344159871290559,0.03513818154176241,0.8557819948816506,1.171272718058747,2.0034613620346975,3.390313863436801,ok
joint_linear,86,0.5967130342180006,0.08854716842440054,0.8461732441926982,False,False,False,nan,1.339352431733953e-06,nan,101.66590082281095,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,87,1.1571643280643242,-0.35273313248186655,0.8438719329711426,True,True,True,0.005948137193465784,9.124604215662257e-07,41.3259438839305,40.75009135317764,0.8552558092727843,0.798909532878543,0.018157034838148706,0.027216794989828274,0.6628585228008337,0.9072264996609425,1.551810445732176,2.6260174352694565,ok
joint_linear,88,1.1155554521020263,-0.6413497331709159,0.9847200823379355,True,True,True,0.006987799804618193,4.415468119104867e-07,36.61919521097805,36.16867576090357,0.9453629792103169,0.8017277300659981,0.01822108477422723,0.02731280372665668,0.6651967925895383,0.910426790888556,1.5572845421769492,2.635280855776666,ok
joint_linear,89,0.5554231657808059,-0.3798513167014105,0.72114801633644,False,False,False,nan,7.398114155109025e-07,nan,90.02363021793697,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,90,0.5193928877872097,-0.2888648906474382,0.7533819326271753,False,False,False,nan,3.516293263478378e-06,nan,88.91639995658981,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,91,0.982535020299753,0.2845700956021445,1.0936304568320283,True,True,True,0.004640434331006656,1.00148966655709e-06,36.302994409315914,36.1757845357003,0.6815239421394522,1.0078743570584867,0.02290623538769288,0.0343356896152297,0.8362374962299964,1.1445229871743237,1.957705961566913,3.312885283344064,ok
joint_linear,92,0.8043728254460977,0.005679714408021967,1.5750049422346084,True,True,False,0.003636561037205381,7.664711168091322e-08,57.96544682203309,57.6850215503217,0.6153101536933248,1.153370179655244,0.026212958628528273,0.03929235844007697,0.9569559781996447,1.309745281335899,2.240318607960716,3.791130380159048,ok
joint_linear,93,0.9317212055399913,-0.8043776826242361,0.881498409596524,True,True,False,0.0063140731094873115,4.7205266542608365e-07,47.32723241338674,46.92525121829176,1.2146083706568318,1.0439367255692038,0.02372583467202736,0.0355642418482559,0.8661585915930526,1.1854747282751967,2.0277538929655248,3.4314223699213144,ok
joint_linear,94,0.6836050846700216,-0.2817629864646399,1.2712326517427726,False,False,False,nan,9.058314646299195e-07,nan,67.51725562110794,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,95,0.6735602773369459,-0.5709843324698685,1.0736141384595714,True,True,False,0.00434030489359994,1.1959412779197596e-06,77.01369175903658,76.94787788346717,1.0914827966727483,1.6963553838437002,0.03855353145099319,0.057790469148131296,1.4074730336843082,1.9263489716043767,3.2950188926120503,5.575923970184966,ok
joint_linear,96,0.7878657456570736,-0.5641215635992062,1.5334585537885597,True,True,True,0.004275607433879376,9.51673155206985e-07,43.85944694652604,43.749383164840786,0.8625602339196698,1.017618912384179,0.023127702554185888,0.03466766157657408,0.8443225938320567,1.1555887192191363,1.9766338903512124,3.3449156586632487,ok
joint_linear,97,0.46633490291753693,0.36398657059398093,0.7991131415798755,False,False,False,nan,5.755809419879879e-06,nan,93.71263795214315,nan,nan,nan,nan,nan,nan,nan,nan,target IK failed: err=0.0000 m
joint_linear,98,0.9910618311225488,0.719776612314168,1.6795706805865926,True,True,True,0.007194298270929856,5.385551387892693e-07,29.36188932328614,29.394527667410205,0.8762319467284175,0.6998977880666699,0.015906767910606134,0.02384371925443127,0.5807080712103292,0.7947906418143758,1.359488970613925,2.3005656069058453,ok
