target_id,target_x,target_y,target_z,variant,planned_success,planned_error_m,planned_max_tilt_deg,plan_nfev,plan_time_s,sim_success,final_error_m,max_tilt_deg,path_length_m
22,0.9510829899733705,-0.30029908884610973,0.7308178345679394,position_orientation,True,1.0781114018085073e-09,8.537736462515939e-07,176,0.14744640000571962,True,0.001478130618238477,1.8441196946486769,1.018060832502588
23,0.8116884829766453,-0.38734382541177387,1.108528643724636,position_orientation,True,2.0035608849254568e-11,1.841065422929595e-05,170,0.16707830000086688,True,0.003860822343696862,0.8830112626748882,0.8335705230656245
24,1.1280573998724275,-0.4970826516442884,0.758302741689066,position_orientation,True,7.942742506065964e-10,8.408695236852925e-06,175,0.14228949999960605,True,0.004082787356609289,1.5756245786574075,1.0187476903319592
25,0.7352715443470045,-0.24528920411256164,1.361916514726895,position_orientation,True,4.908778936426671e-11,0.00013030331317130913,163,0.14733959999284707,True,0.00461806133933914,1.2471382084683205,0.7466360005587745
26,0.8995684393683699,0.4266698969314954,1.3643135403273874,position_orientation,True,4.1510373329392644e-13,2.5938424628881283e-05,145,0.12864819999958854,True,0.004560005596005272,1.0373888923310768,0.6952154081882033
27,0.7721906498475132,0.4117501891827721,0.8669729199077039,position_orientation,True,3.0086027931070113e-10,2.091309789151873e-06,175,0.16758919999119826,True,0.0024860144734643063,0.9613420391866278,1.0268552380232043
28,0.45588747854774436,-0.33909197535689545,1.4223593505964502,position_orientation,True,5.3290820888562276e-09,8.233494873390622e-05,173,0.19494200000190176,True,0.0028959426021137134,1.8475932398772237,1.04115526414772
29,0.7940879383886682,-0.46358157562036406,1.2010447751033635,position_orientation,True,3.50609540167439e-12,2.2491710265994076e-05,167,0.19706760000553913,True,0.003952068007102043,1.0001173080406403,0.848596443063779
30,0.6405870994530902,0.2025590369421352,1.1461562755740307,position_orientation,True,1.613671967981518e-08,0.000150305389470856,172,0.16744620000827126,True,0.005132997518723579,1.2442681506472213,0.8988820567923572
31,0.8141644340073257,-0.2604771490812935,1.3302825931188884,position_orientation,True,5.927097659259885e-12,7.288647166435364e-05,156,0.15782110000145622,True,0.0046029803885125585,1.1155821888453015,0.684940642234865
32,0.6716784060753331,-0.5035122340108307,0.8180059021205153,position_orientation,True,8.235980496105033e-10,9.115808030550376e-06,175,0.17826610000338405,True,0.001766566920983163,1.470558302977987,1.175215397328052
33,1.0604362324287449,0.7852407889800558,1.3997071338107494,position_orientation,True,1.9502578511157877e-12,2.0276000680978352e-05,159,0.1427380999957677,True,0.007895036217002539,0.8586555860345486,0.9032396556095308
34,0.5673663907300336,0.5097063076463774,1.4787509039657944,position_orientation,True,6.411994010549033e-11,0.00010521872609021448,167,0.1419636999926297,True,0.004167706072578309,1.5673301481965582,1.0028579394999697
35,1.1200084042786584,-0.08866074963047785,0.972241561845159,position_orientation,True,7.978199845469708e-11,2.699869328381916e-06,174,0.15512850000231992,True,0.004396218241364394,0.8816376246472383,0.6571693219636208
36,0.5074402638530563,0.3684763283715002,1.155776289833611,position_orientation,True,9.765683157471437e-13,0.00016299028623081388,194,0.16033389999938663,False,0.023890801595812337,15.122021267835406,1.236784742185915
37,0.6795230281788104,-0.2122187816798992,1.279219568941896,position_orientation,True,4.940848401268657e-10,2.049056751003836e-05,166,0.1430079999990994,True,0.004749842049575804,1.23250937937136,0.8130208330289549
38,0.5871558435825569,0.365112556724295,1.45851952983521,position_orientation,True,1.634927808867346e-10,0.00011687347328653334,168,0.14648399999714456,True,0.0040590476012271745,1.5278544321512129,0.9174091330064988
39,1.1192605843020214,-0.11901424475895461,1.3273088407024431,position_orientation,True,2.175091450510789e-12,1.3633671807462767e-05,162,0.1313137000106508,True,0.005464789079436131,0.7412102513569256,0.3672166482432188
40,0.9896105977084164,0.23563988926051435,0.784444321139889,position_orientation,True,6.099896314764706e-10,7.778248095798993e-06,175,0.1540616999991471,True,0.0020636947062499,1.5359206858883472,0.9283598521146997
41,0.6664325804155872,-0.5787326143554344,1.1939908192445188,position_orientation,True,2.80103501218308e-12,4.974651189299315e-05,166,0.14704190001066308,True,0.003874777260951049,1.148701783927297,1.017123513042967
