method,target_id,target_x,target_y,target_z,reachable,planned_success,sim_success,final_error_m,planned_error_m,max_tilt_deg,planned_max_tilt_deg,path_length_m,joint_path_length_rad,mean_joint_step_rad,max_joint_step_rad,rms_joint_speed_rad_s,max_joint_speed_rad_s,rms_joint_accel_rad_s2,max_joint_accel_rad_s2,message
position_only,53,0.9535369055808226,-0.6691795733246215,1.6160118451376078,False,False,False,nan,0.3926063160356156,nan,45.99805685391207,nan,1.1269775996298033,0.05122625452862742,0.36950302759396214,2.989722692341783,12.316767586465408,104.4268015144859,455.66399371178636,"waypoint failed: err=0.0000 m, tilt=18.37 deg"
position_only,54,0.5511611809433244,-0.4850038070315057,1.2548524693914833,False,False,False,nan,0.00593498586981949,nan,91.06970266215501,nan,2.816797008585785,0.0670665954425187,0.3436872360465864,2.9532579968457395,11.456241201552881,104.4048514630438,424.60264138176365,"waypoint failed: err=0.0000 m, tilt=91.07 deg"
position_only,55,0.7371298674633446,0.4166587408401313,1.5082514720643019,True,True,False,0.0029449256733062672,1.035257681223995e-07,47.86767473894136,47.78297638373532,0.9628970748632375,1.5193349898239437,0.0345303406778169,0.13272747173515065,1.366893017594074,4.424249057838356,41.710597292242625,149.63585896390097,ok
position_only,56,0.6113217027928451,0.5217636733968448,0.9909178381401186,False,False,False,nan,0.14061780038880922,nan,70.27896770324016,nan,2.2530968012756567,0.06626755297869578,0.33080131265182083,2.8463297065720856,11.026710421727362,85.39948767527923,353.39730172049923,"waypoint failed: err=0.0000 m, tilt=70.28 deg"
position_only,57,0.8931697947817648,-0.3574627995914466,1.6360435700489633,True,True,True,0.003827285470314681,4.790945181485645e-07,34.909425577086424,34.478354016513066,0.847610410362253,1.3388092499077533,0.030427482952448938,0.13255968132434706,1.3634401007022487,4.418656044144903,56.08687418294194,171.95823882560052,ok
position_only,58,0.5169917779011349,-0.4443148102017681,1.135097060003038,False,False,False,nan,0.189603286869287,nan,74.79201019151292,nan,2.14217278360748,0.06694289948773376,0.2734251191489387,2.6826772024826755,9.114170638297958,59.91979722705741,223.27839485865562,"waypoint failed: err=0.0000 m, tilt=74.79 deg"
position_only,59,1.1007421650247877,0.7709961796222922,1.448608019456949,True,True,True,0.005183072666979922,1.969444196790803e-07,28.151392483581116,28.02934642679667,1.0829374181890759,1.388406752841784,0.031554698928222366,0.2011965564794658,1.532536457961365,6.70655188264886,65.61638873498437,257.0902836458004,ok
position_only,60,1.032176263092668,0.7272253855832593,1.2188583603864491,False,False,False,nan,0.4903618930930351,nan,39.71584859643237,nan,1.0349664767683902,0.051748323838419506,0.3066320197287318,2.732748226238739,10.22106732429106,93.97676027861706,381.3861985911038,"waypoint failed: err=0.0000 m, tilt=16.44 deg"
position_only,61,0.7315486784426483,0.3305045276330769,1.3616612631677611,True,True,False,0.0037075940606160276,6.119334765332347e-07,48.740375121684046,48.51314554632802,1.2464960631788147,2.4450681963281298,0.055569731734730225,0.35676864838029004,2.743201267293732,11.892288279343001,128.21564442508304,455.9472803670382,ok
position_only,62,0.6846369655699729,-0.5019441101618012,1.446789611349026,True,True,False,0.0032839784424307868,1.0537182386488163e-06,57.70139435207157,57.72573016864172,1.1162037205517874,1.8773190312497834,0.04266634161931326,0.1841491250649058,1.758288242604177,6.138304168830192,61.876319915625956,236.7639089630376,ok
position_only,63,0.5902474679974774,0.4787065018176851,0.9409705750056847,False,False,False,nan,0.22950877322563196,nan,69.9389734787857,nan,2.1369403602565944,0.06893356000827724,0.2980987163777303,2.8599744706716743,9.936623879257676,78.90916062906754,290.8286623707477,"waypoint failed: err=0.0000 m, tilt=69.94 deg"
position_only,64,0.5636382844001641,0.3201302098542266,0.853284316624494,False,False,False,nan,0.33200830725630787,nan,70.0956689268094,nan,2.1358907712814195,0.0762818132600507,0.326461469254745,3.2578783426999225,10.882048975158169,86.89437702437606,255.17286510719066,"waypoint failed: err=0.0000 m, tilt=70.10 deg"
position_only,65,0.6850976885058164,0.10707487670331549,1.5745620408374643,True,True,True,0.003028524286381956,7.477804487110605e-07,31.84416485096003,31.10848922727531,0.9139300446804117,1.3985871027478707,0.03178607051699706,0.13252024802462273,1.2285005137542688,4.417341600820757,33.54664121270669,143.71722235671464,ok
position_only,66,0.6764161715655868,-0.20620154831085252,1.4774048382411775,True,True,True,0.002679355549680997,6.879701516813749e-07,38.5584711915581,38.31456810611472,0.9710616241911901,1.637420014717946,0.03721409124358968,0.1344708805878544,1.4617943083821294,4.482362686261814,45.154195682064305,176.04758899924727,ok
position_only,67,1.3274602534974094,0.0015348772335184904,0.8438975025512507,False,False,False,nan,0.37748197860915084,nan,55.44238091743443,nan,1.1350859775290763,0.054051713215670295,0.2561335583973383,2.507177651667861,8.537785279911278,81.455562238159,331.20340360885433,"waypoint failed: err=0.0000 m, tilt=36.45 deg"
position_only,68,0.5119808434054156,-0.22970383114513246,0.831822217786521,False,False,False,nan,0.8955318748759045,nan,15.406335635739659,nan,0.7728886932051113,0.05945297640039318,0.19934348831317247,2.5846955827221154,6.644782943772416,86.22690409299682,255.99733913981788,"waypoint failed: err=0.0000 m, tilt=5.41 deg"
position_only,69,0.9075283701982384,-0.6075635834504859,1.2063299316206328,True,True,False,0.004574841914503506,4.595193806457991e-08,46.480502026563904,46.24547155387233,1.1239954704477395,1.6955302372422223,0.03853477811914142,0.19779785262021155,1.6483887632151606,6.593261754007052,64.5294878987145,254.74209263252834,ok
position_only,70,1.096571367549432,0.13950767056035387,0.8997756516600576,False,False,False,nan,0.23769931851882972,nan,55.455076800430206,nan,1.5676126683840024,0.058059728458666755,0.4716817301291316,3.4258847074674423,15.72272433763772,118.95213694218849,580.1660786532125,"waypoint failed: err=0.0000 m, tilt=24.46 deg"
position_only,71,1.1265577615437583,0.39348646133625886,1.4389840039155417,True,True,True,0.004976614603457054,6.126327673519487e-07,34.60658662307443,34.235068021964274,0.7879532813920288,1.284452883430338,0.029192110987053134,0.2775378340592894,1.7291948106163095,9.251261135309647,78.02084730426402,328.1733118586397,ok
position_only,72,0.5452491757382304,-0.36266635306146267,1.6275625510065077,True,True,False,0.0029827152924384506,1.8237907077757628e-07,60.6096230938052,60.23714146853457,1.1371082916673596,1.8605890847853688,0.04228611556330383,0.13271639187543705,1.6070256686793323,4.423879729181235,64.70572491790631,143.69165220591384,ok
position_only,73,0.8265472881659044,-0.26523985357182406,1.1885840453515333,True,True,False,0.005408215601587764,8.54254682746605e-07,47.81723425245066,47.755326465359644,1.0200190908297648,1.7946660964326515,0.04078786582801481,0.23840132288019564,1.8064021059964235,7.946710762673189,70.11856624962311,297.94900012216914,ok
position_only,74,0.8187077284611806,0.704802880179986,0.986446226882055,True,True,False,0.0047560134873645896,7.107668948147231e-08,60.42926450146099,60.104559487810896,1.277730928099788,1.9013270344607112,0.043211978055925256,0.18965802926995995,1.7372039225497637,6.321934308998665,60.1904380477937,248.81807598120403,ok
position_only,75,0.9514501912065634,-0.8708887157614273,1.2551980423268247,True,True,True,0.006850051886816004,7.301193116448435e-07,36.231073817180075,36.0293754789329,1.2335821517439642,1.529860362942965,0.034769553703249204,0.13656004087799012,1.4068003424130822,4.552001362599671,58.41513931942323,184.18861409308448,ok
position_only,76,0.863598567531641,-0.6097763979234693,0.8403395970639126,True,True,False,0.005894803941866847,5.410353234618543e-07,64.699733353714,64.01065268138281,1.2827387215953543,1.8862495493582443,0.0428693079399601,0.20437713671360538,1.7822659243394716,6.812571223786846,67.1569239076723,269.8860014288248,ok
position_only,77,0.6612753130676176,0.588605064050159,1.296042553234373,True,True,False,0.0027684786770316295,2.1832111246336275e-07,66.50676916807107,66.46377786633542,1.2702543742547834,2.3202031381493455,0.05273188950339422,0.13536888027056687,2.0069581483316967,4.512296009018896,78.57631654604823,209.51285031640742,ok
position_only,78,1.1530123674797979,0.5926749597846778,1.1673816015552916,True,True,False,0.008623188661175622,5.746986316362658e-08,50.56046249004489,50.02619288876019,1.066268255335703,1.8151697235973319,0.041253857354484814,0.43121184989085865,2.550211257382177,14.37372832969529,119.47251269642175,514.1149101845592,ok
position_only,79,0.8600431132876079,-0.8047136312062111,0.8091439967657349,True,True,False,0.005974323441888247,1.0670098852978995e-06,58.91591733673881,58.69927139680661,1.3964137907147691,1.8728833185027924,0.04256552996597256,0.17203096930063252,1.7050869730605311,5.734365643354417,63.041575617595335,231.50330027451264,ok
position_only,80,1.0857582125609235,0.5420474650365459,0.9326407419664337,False,False,False,nan,0.40340435408036346,nan,50.749523905004104,nan,1.3129981037910372,0.057086874077871184,0.4127845082803137,3.2654636834191386,13.759483609343791,112.68269206456814,507.0527414760232,"waypoint failed: err=0.0000 m, tilt=21.79 deg"
